title,authors,doi,venue,source,year,is_top_venue
Surgical treatment of tumors of the supplementary motor area,"['I M Alekseev', 'А. А. Зуев']",https://doi.org/10.17650/1683-3295-2022-24-3-90-99,Russian journal of neurosurgery,OpenAlex,2022,False
Attenuation of neural responses in subthalamic nucleus during internally guided voluntary movements in Parkinson’s disease,"['Veronika Filyushkina', 'Elena Belova', 'Svetlana Usova', 'Alexey Tomskiy', 'Alexey Sedov']",https://doi.org/10.3389/fnhum.2022.977784,Frontiers in Human Neuroscience,OpenAlex,2022,False
The Influence of Prior Language Experience on Foreign Language Anxiety: A Study on a Russian-Speaking Sample,"['Asiia Erzhanova', 'Anatoliy V. Kharkhurin']",https://doi.org/10.22363/2313-1683-2022-19-3-448-464,Вестник Российского университета дружбы народов. Серия: Психология и педагогика,OpenAlex,2022,False
‘Probability’ and ‘Possibility’ in Creative Language Use: on Impossible Possibility in German Texts,['V.Z. Demyankov'],https://doi.org/10.22363/2313-2299-2022-13-3-589-607,RUDN Journal of Language Studies Semiotics and Semantics,OpenAlex,2022,False
RUSSIAN LANGUAGE PERSONALITY AS AN OBJECT OF METALINGUISTICS,['Tatyana E. Vladimirova'],https://doi.org/10.22363/2224-7580-2022-3-114-128,Metafizika,OpenAlex,2022,False
Cluster approach to criteria evaluation of the quality of a student’s educational outcome,"['Nikolai I. Pak', 'Margarita M. Klunnikova']",https://doi.org/10.22363/2312-8631-2022-19-3-196-207,RUDN Journal of Informatization in Education,OpenAlex,2022,False
Detection of cyber-attacks on the power smart grids using semi-supervised deep learning models,"['Eugene Yu. Shchetinin', 'Tatyana R. Velieva']",https://doi.org/10.22363/2658-4670-2022-30-3-258-268,"Вестник Российского университета дружбы народов. Серия: Математика, информатика, физика",OpenAlex,2022,False
Unobserved economy as a barrier to socio-economic development of the region,"['Nikolay Myachin', 'Vladimir Shkvarok']",https://doi.org/10.36511/2588-0071-2022-3-64-72,The Economy under Guard,OpenAlex,2022,False
Classification of indicators of anti-corruption monitoringof the regions of the Russian Federation,"['Dmitriy Nazarychev', 'Olga . Sigurova']",https://doi.org/10.36511/2588-0071-2022-3-73-80.,The Economy under Guard,OpenAlex,2022,False
Overcoming Strangeness in Translation: International Presentation Discourse of High School,"['Vera Mityagina', 'Marina Fadeeva']",https://doi.org/10.15688/jvolsu2.2022.5.5,Vestnik Volgogradskogo gosudarstvennogo universiteta Serija 2 Jazykoznanije,OpenAlex,2022,False
TEACHER’S COPING BEHAVIOR: RESOURCE APPROACH,['Татьяна Витальевна Ледовская'],https://doi.org/10.23951/2307-6127-2022-5-180-189,Pedagogical Review,OpenAlex,2022,False
THE CURRENT STATE OF THE RUSSIAN POLLACK MARKET AND THE DIRECTIONS OF ITS DEVELOPMENT,"['Александр Семин', 'О. И. Бетин', 'Anatoliy Truba']",https://doi.org/10.29039/2409-6024-2022-10-3-76-80,Russian Journal of Management,OpenAlex,2022,False
Developing communicative competence in a foreign language using creolized texts,"['L. V. Abdrakhmanova', 'M. A. Тerpak']",https://doi.org/10.18287/2542-0445-2022-28-3-143-150,"Вестник Самарского университета. История, педагогика, филология",OpenAlex,2022,False
"Manifest and latent social groups: Phenomenon, evolution, determinants. Part 1",['Vladimir A. Tolochek'],https://doi.org/10.18500/2304-9790-2022-11-3-220-231,Izvestiya of Saratov University Educational Acmeology Developmental Psychology,OpenAlex,2022,False
Analysis of Media Literacy Among Students of the Journalism Training Program,"['Natalia Avdonina', 'Lidiya Zaitseva', 'Nikita Kuprikov', 'Mikhail Kuprikov']",https://doi.org/10.13187/me.2022.3.327,Mediaobrazovanie,OpenAlex,2022,False
Evaluation and analysis of investment projects in the field of agricultural technology,['N. V. Telminova'],https://doi.org/10.34020/2073-6495-2022-3-074-086,Vestnik NSUEM,OpenAlex,2022,False
Allusion Interpretation Using the Mental Space Theory (by the Material of the English Language),"['Irina Gennadievna Potylitsina', 'Natalia Konstantinovna Eremina']",https://doi.org/10.30853/phil20220527,Philology Theory & Practice,OpenAlex,2022,False
Features of Emotion and Evaluation Verbalisation in the Electronic Mass Media of Russia and China,"['Tatyana Borisovna Maklakova', 'Maria Nikolaevna Chupanovskaya', 'Albina Khaydarovna Nikitina']",https://doi.org/10.30853/phil20220572,Philology Theory & Practice,OpenAlex,2022,False
ТОПОНИМЫ И В ЯЗЫКОВОМ СОЗНАНИИ НОСИТЕЛЕЙ АНГЛИЙСКОГО ЯЗЫКА КАК НЕРОДНОГО,"['Ирина Алексеевна Барабушка', 'Людмила Александровна Кривенко']",https://doi.org/10.37972/chgpu.2022.116.3.002,Bulletin of the Chuvash State Pedagogical University named after I Y Yakovlev,OpenAlex,2022,False
Virtual and Physical Realities: Violent Extremists’ Recruitment of Individuals Associated with the US Military,['R. Kim Cragin'],https://doi.org/10.1080/1057610x.2022.2133346,Studies in Conflict and Terrorism,OpenAlex,2022,False
Recovering Missing Values of Paired Comparisons,['С. Д. Двоенко'],https://doi.org/10.1134/s1054661822030099,Pattern Recognition and Image Analysis,OpenAlex,2022,False
Multitask Learning for Extensive Object Description to Improve Scene Understanding on Monocular Video,"['Ilya Basharov', 'Dmitry Yudin']",https://doi.org/10.1007/978-3-031-19032-2_43,Studies in computational intelligence,OpenAlex,2022,False
Information Processing in Spiking Neuron-Astrocyte Network in Ageing,"['Yuliya Tsybina', 'Alexey Zaikin', 'Susanna Gordleeva']",https://doi.org/10.1007/978-3-031-19032-2_45,Studies in computational intelligence,OpenAlex,2022,False
Brigade forms of providing psychiatric care to the population of the Russian Federation within the framework of primary specialized health care. Analysis of the current state,"['V. S. Skripov', 'K. M. Esina', 'O. Yu. Antipina', 'Н. В. Семенова']",https://doi.org/10.47093/2713-069x.2021.2.4.20-25,National Health Care (Russia),OpenAlex,2022,False
Axiological aspects of teaching Spanish in the Soviet Union,"['Elena V. Novoselova', 'N. I. Chernova', 'N. V. Katakhova']",https://doi.org/10.32362/2500-316x-2022-10-5-111-120,Russian Technological Journal,OpenAlex,2022,False
happiness,['Elena Grigoryeva'],https://doi.org/10.51461/pb.73.00,проект байкал,OpenAlex,2022,False
Business model of the depository as integrated reporting element,"['R.G. Kaspina', 'L. R . Mukhametshina']",https://doi.org/10.26794/2408-9303-2022-9-4-68-74,Accounting Analysis Auditing,OpenAlex,2022,False
Mathematical model for forecasting the desadaptation of military personnel of the navy according to the results of psychological testing: retrospective study,"['Natalia Chebotareva', 'Zemphira A. Levchenko', 'А В Сырцев', 'K. V. Dnov', 'F. A. Gabueva', 'Aleksei Nikolaevich Yatmanov']",https://doi.org/10.22328/2413-5747-2022-8-3-22-29,Marine Medicine,OpenAlex,2022,False
Examining the Validity of Input Lung CT Images Submitted to the AI-Based Computerized Diagnosis,"['A. A. Kosareva', 'D. A. Paulenka', 'Eduard Snezhko', 'Ivan А. Bratchenko', 'Vassili Kovalev']",https://doi.org/10.18287/jbpe22.08.030307,Journal of Biomedical Photonics & Engineering,OpenAlex,2022,False
Training of the preventive medicine specialists: analysis of primary and primary specialized accreditation results,"['A.V. Meltser', 'Н. И. Брико', 'A.A. Pronina', 'Natalya V. Erastova', 'T.I. Aristova', 'A. Ya. Mindlina', 'T.V. Kolomenskaya', 'Anna Pavlova']",https://doi.org/10.47470/0044-197x-2022-66-5-410-416,Health Care of the Russian Federation,OpenAlex,2022,False
The Structure of Power and Disciplinary Techniques in the Pre-War Soviet School,['Ирина Волкова'],https://doi.org/10.25205/1818-7919-2022-21-8-132-145,Vestnik NSU Series History and Philology,OpenAlex,2022,False
The Value of Labor in the Context of Digital Transformation of Employment and the Labor Market: An Intergenerational Cross-Section,['Elena Kolesnik'],https://doi.org/10.22394/1726-1139-2022-8-82-93,Administrative Consulting,OpenAlex,2022,False
History of the Development of Analog Neural Networks and Perspectives for their Use in Medical Applications in the Developments of Soviet Scientists,['L. V. Starodubtseva'],https://doi.org/10.1007/s10527-022-10220-4,Biomedical Engineering,OpenAlex,2022,False
Word ‘Yasno’ [Clear] as a Lexical-Syntactic Marker of Linguistic Personality in Novel “We” by E. Zamyatin,['О. V. Shatalova'],https://doi.org/10.24224/2227-1295-2022-11-8-121-138,Nauchnyi Dialog,OpenAlex,2022,False
An Experiment in Civil (Arbitrazh) Proceedings,['E. G. Tombulova'],https://doi.org/10.17803/1994-1471.2022.143.10.158-166,Actual Problems of Russian Law,OpenAlex,2022,False
What a Knee Should Be: A Pilot Study on the Perspectives of Highly Active Prosthetic Users,"['Vigdís Vala Valgeirsdóttir', 'Ásgeir Alexandersson', 'Knut Lechler', 'Ómar I. Jóhannesson', 'Árni Kristjánsson']",https://doi.org/10.1097/jpo.0000000000000449,JPO Journal of Prosthetics and Orthotics,OpenAlex,2022,False
Circassian poetry in the flow of time,['Хангери Ильясович Баков'],https://doi.org/10.53598/2410-3489-2022-2-297-130-136,Вестник Адыгейского государственного университета серия «Филология и искусствоведение»,OpenAlex,2022,False
Categorical and concept apparatus for the transformation of catering enterprises’ marketing strategies,['V. M. Sedelnikov'],https://doi.org/10.26425/1816-4277-2022-9-81-89,Vestnik Universiteta,OpenAlex,2022,False
Transforming educational space under the impact of the pandemic: student and teacher well-being in higher education,"['L. V. Kozhevnikova', 'I. E. Starovoytova', 'A. V. Shishkova']",https://doi.org/10.26425/1816-4277-2022-9-168-175,Vestnik Universiteta,OpenAlex,2022,False
Numerical Study of Stability of an Algorithm for Identifying the Thermal Conductivity in the Three-Dimensional Case,"['Yu. G. Evtushenko', 'V. I. Zubov', 'A. F. Albu']",https://doi.org/10.1007/s10958-022-06152-9,Journal of Mathematical Sciences,OpenAlex,2022,False
Machine learning methods application for outliers detection in epileptic EEG,"['Matvey Koymov', 'Vadim Grubov', 'Vladimir Maksimenko', 'Nikita Utashev', 'Denis A. Andrikov', 'Semen Kurkin']",https://doi.org/10.1109/cnn56452.2022.9912541,N/A,OpenAlex,2022,False
Conducting Channels in the Visual System. The Third Channel,['Natalia Merkulyeva'],https://doi.org/10.1007/s11055-022-01313-4,Neuroscience and Behavioral Physiology,OpenAlex,2022,False
Rationale for the Selection of Intelligent Multi-mode Automatic Control Systems by Means of Pairwise Comparisons of Alternatives,"['В. Ф. Лубенцов', 'I M Dantsevich', 'E V Lubentsova', 'E. A. Shakhray', 'Natalya A. Shtyrkhunova']",https://doi.org/10.1007/978-3-031-20631-3_13,Lecture notes in electrical engineering,OpenAlex,2022,False
Communicative Training as a Method of Overcoming Psychological Barriers that Arise when Learning a Foreign Language,"['Galina Veniaminovna Sorokoumova', 'Yulia Aleksandrovna Yamshchikova']",https://doi.org/10.31483/r-103484,Development of education,OpenAlex,2022,False
Reconnaissance of Professional Resources and Personal Potential of a Teacher in the Era of Social Turbulence and Transformation of Education,"['M.I. Lukyanova', 'Sergey V. Danilov', ""Liubov' Porfir'evna Shustova""]",https://doi.org/10.31483/r-103557,Development of education,OpenAlex,2022,False
Thermochemical Properties of Phase Transitions and Solvation for Some Mono- and Di-cyanate Esters at 298.15 K,"['Ruslan N. Nagrimanov', 'Aliya R. Ibragimova', 'Aleksey V. Buzyurov', 'Boris N. Solomonov', 'Roman Nosov', 'Ilya Nikolaev', 'Andrey Galukhin']",https://doi.org/10.1021/acs.jced.2c00406,Journal of Chemical & Engineering Data,OpenAlex,2022,False
Medication induced sleepwalking,"['Д. А. Сычев', 'О. Д. Остроумова', 'M. S. Cherniaeva', 'S. V. Ismailova', 'N. V. Shakhgildian']",https://doi.org/10.33667/2078-2022-21-11-17,Medical alphabet,OpenAlex,2022,False
Clinical and physiological aspects of bruxism and its rational pharmacotherapy,"['M. G. Sokolova', 'D. A. Sotnikova', 'N. S. Sotnikov', 'O. Yu. Stakelberg', 'V. L. Kokorenko', 'А. V. Vasilenko']",https://doi.org/10.33667/2078-5631-2022-21-18-22,Medical alphabet,OpenAlex,2022,False
Generation of the weakest preconditions of programs with dynamic memory in symbolic execution,"['Aleksandr Misonizhnik', 'Yurii Kostyukov', 'M.P. Kostitsyn', 'Dmitry Mordvinov', 'Dmitrij Koznov']",https://doi.org/10.17586/2226-1494-2022-22-5-982-991,Scientific and technical journal of information technologies mechanics and optics,OpenAlex,2022,False
The Impact of Russia’s Military Aggression on Ukraine’s Accession to the Single European Transport Area,"['Геннадій Фердман', 'Maksym Kiriakidi', 'Volodymyr Dubovyi', 'Oleh Filonenko', 'Serhiy Benkovsky']",https://doi.org/10.46398/cuestpol.4074.30,Cuestiones Políticas,OpenAlex,2022,False
Customer Value-Oriented Business Education in The Post-Covid Era: The Case of MBA Programs in Russia,"['Валентина Герасименко', 'Aleksei N. Kurbatskii', 'Dina Kurkova']",https://doi.org/10.3897/popecon.6.e84192,Population and Economics,OpenAlex,2022,False
The Influence of Socio-Cultural Factors on Oocyte Donors' Motivations and Disclosure Decisions,"['Irina G. Polyakova', 'Dmitry O. Mazurov', 'Elvira E. Symaniuk', 'A.Yu. Khramtsova']",https://doi.org/10.15826/csp.2022.6.3.191,Changing Societies & Personalities,OpenAlex,2022,False
MANUFACTURING PROCESS CONTROL TASKS,"['S. V. Vantsov', 'F. V. Vasiliev', 'O. V. Khomutskaya', 'M. A. Korobkov']",https://doi.org/10.18358/np-32-4-i124137,NAUCHNOE PRIBOROSTROENIE,OpenAlex,2022,False
Development of a Semi-Analytical Model of Gas Breakthrough to Horizontal Wells in Gas Cap Zones of Oil Rims Considering Heterogeneity of Reservoir Distribution,"['Artem Viktorovich Elesin', 'Dmitry Alexeyevich Samolovov', 'Renat Timergaleevich Apasov']",https://doi.org/10.2118/212101-ms,N/A,OpenAlex,2022,False
New Approach of Estimating Sarcasm Based on the Percentage of Happiness of Facial Expression Using Fuzzy Inference System,['Louloua M.. AL-Saedi'],https://doi.org/10.37899/journallamultiapp.v3i5.700,Journal La Multiapp,OpenAlex,2022,False
Espiritualidade em saúde: percepções e desafios na educação médica do Brasil,"['Juliana Larissa Lauriano Ramos', 'Djeify Alexandre Pessoa', 'Juliana Terra Ribeiro', 'Marcela Barros Bomfim', 'Charlote Aguiar Buffi Briglia']",https://doi.org/10.53660/conj-1930-2q18a,Conjecturas,OpenAlex,2022,False
Alterations in internetwork functional connectivity in patients with post COVID-19 syndrome within the boundaries of the Triple Network Model,"['А. Г. Труфанов', 'Aleksander Yu. Efimtsev', 'И. В. Литвиненко']",https://doi.org/10.17816/rmmar111862,Russian Military Medical Academy Reports,OpenAlex,2022,False
Organizational and managerial problems of blended and hybrid learning,['Iskandar Mukhametzyanov'],https://doi.org/10.32517/0234-0453-2022-37-4-19-24,Informatics and Education,OpenAlex,2022,False
